Facility ID,Name,Address,City,State,Zip,Location confidence,Purpose,Operator,Tenant,Location determination,Info source 1,Info source 2,Info source 3,Info source 4,Info source 5,Info source 6,Info source 7,Info source 8,Lat,Long,Date created,Date updated,SizeRank (numeric),Power source,Number of buildings,Cooling source,Facility size (sq ft),Cooling type,Property Size (acres),Project cost,Other info,Status,Status detail,Expected date online,County,Community push-back,Community group website,Information source
504,EXPERIAN DATA CENTER ALLEN,601 EXPERIAN PKWY,ALLEN,TX,75013,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,33.086410,-96.680200,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
506,AIG DATA CENTER,2401 S OSAGE ST,AMARILLO,TX,79103,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,35.187390,-101.812000,8/5/2025,8/5/2025,1,,,,,,,,EMERG POWER GENERATOR,Operating,,,,,,Media Monitoring
507,Hypergrid: Fermi America,"near Pantex Plant, and Hwy 60",Amarillo,TX,79068,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/fermi-america-acquires-600mw-of-gas-turbines-for-11gw-ai-mega-campus-in-amarillo-texas/,https://www.datacenterdynamics.com/en/news/former-texas-governor-and-us-energy-sec-plans-11gw-data-center-campus-outside-amarillo-texas/,https://www.datacenterdynamics.com/en/news/fermi-westinghouse-to-finalize-licensing-application-for-nuclear-reactors-at-11gw-ai-campus-in-amarillo-texas/,,,,,,35.287620,-101.554000,7/6/2025,7/6/2025,5,,,,"18,000,000",,5769,,Plans to be nuclear powered,Proposed,,,,,,Media Monitoring
510,AUSTIN DATA CENTER AUS-02,4100 SMITH SCHOOL RD,AUSTIN,TX,78744,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,30.199100,-97.713400,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
508,Giga Texas Datacenter,1 Tesla Rd,Austin,TX,78725,High,,,,Google Maps only,,,,,,,,,30.224920,-97.619600,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
509,ORACLE-AUSTIN DATA CENTER,11400 N LAMAR BLVD,AUSTIN,TX,78753,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,30.383640,-97.686300,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
511,Open AI/ SoftBank,1899 County Rd 133,Burlington,TX,76519,High,,,,Google Maps and other sources,https://www.bizjournals.com/austin/news/2025/09/25/open-ai-milam-county-data-center-sb-energy-softban.html,https://www.wfmj.com/story/53109325/lordstown-part-of-mammoth-dollar500-billion-artificial-intelligence-data-center-project,,,,,,,31.005070,-97.017900,9/26/2025,9/26/2025,5,,,,,,595,$3 billion,,Proposed,,,Milam County,,,Media Monitoring
512,Microsoft Corporation data center (SAT 89-90),2995 US-90,Castroville,TX,78009,High,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-files-for-data-center-campus-outside-san-antonio/,,,,,,,,29.351380,-98.940600,8/5/2025,8/5/2025,1,,,,"489,400",,,,,Proposed,,,,,,Media Monitoring
513,EdgeConnex,Wolf Ln and FM 535,Cedar Creek,TX,78612,High,,,,Google Maps and other sources,https://www.mysanantonio.com/business/article/bastrop-county-edgeconnex-data-center-20770421.php,,,,,,,,30.140960,-97.566800,7/17/2025,7/17/2025,1,,,,"578,000",,,$440 million,,Proposed,,,,,,Media Monitoring
515,Childress Data Center,FM1033,Childress,TX,79201,Medium,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,,,,,,,,34.383630,-100.054000,8/5/2025,8/5/2025,1,,,,,,,,,Unknown,,,,,,Media Monitoring
514,Lancium Childress,Co Rd AA,Childress,TX,79201,High,,,,Google Maps and other sources,https://x.com/FransBakker9812/status/1897519569646051482,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,https://baxtel.com/data-center/lancium-childress-campus,,,,,,34.375640,-100.053000,8/5/2025,8/5/2025,1,,,,,,3720,,,Proposed,,,,,,Media Monitoring
516,Project Aggie (PPM Data LLC),,College Station City,TX,,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/600mw-data-center-campus-proposed-in-texas/,https://www.kbtx.com/video/2025/09/12/college-station-city-council-unanimously-rejects-land-sale-ai-data-center/,,,,,,,30.569810,-96.259200,9/15/2025,9/15/2025,5,,,,,,200,$300 million,City council unanimous rejection,Suspended,,,,,,Media Monitoring
517,Riot Corsicana,6980 Farm to Market Rd 709,Corsicana,TX,75110,Medium,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,https://www.datacentermap.com/usa/texas/dallas/riot-platforms-corsicana/,,,,,,,31.965040,-96.514300,8/5/2025,8/5/2025,5,,,,,,265,,"Largely bitcoin, but may switch over",Operating,,,,,,Media Monitoring
519,Centersquare Dallas/Fort Worth Data Center,11830 Webb Chapel Rd #200,Dallas,TX,75234,High,,,,Google Maps only,,,,,,,,,32.911780,-96.871100,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
521,Cologix Dallas Data Centers,1950 N Stemmons Fwy #1032,Dallas,TX,75207,High,,,,Google Maps only,,,,,,,,,32.801220,",-96.81957661938641",8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
522,Equinix Data Center,2323 Bryan St Suite 1400,Dallas,TX,75201,High,,,,Google Maps only,,,,,,,,,32.787370,-96.794400,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
524,Flexential Dallas - Richardson Data Center,3010 Waterview Pkwy,Dallas,TX,75252,High,,,,Google Maps and other sources,https://www.datacentermap.com/usa/texas/dallas/flexential-richardson/,,,,,,,,32.994780,-96.752600,8/5/2025,8/5/2025,2,,,,"100,807",,,,,Operating,,,,,,Media Monitoring
518,KYNDRYL DALLAS DATA CENTER,1000 BELLEVIEW ST,DALLAS,TX,75215,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,32.768490,-96.794100,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
520,Prime data center,1515 Round Table Dr,Dallas,TX,75247,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/prime-and-vantage-buy-land-phoenix-arizona/,,,,,,,,32.838220,-96.878900,5/28/2025,5/28/2025,3,,,,"96,475",,,,,Unknown,,,,,,Media Monitoring
523,TierPoint - Dallas Data Center,3004 Irving Blvd,Dallas,TX,75247,High,,,,Google Maps only,,,,,,,,,32.808380,-96.857600,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
525,Denton Data Center (Core Scientific),8171 Jim Christal Rd,Denton,TX,76207,High,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,https://corescientific.com/high-density-data-centers/denton-texas/,https://www.datacenterdynamics.com/en/news/core-scientific-plans-to-upgrade-denton-texas-data-center-for-up-to-61bn/,,,,,,33.219480,-97.212900,8/5/2025,8/5/2025,5,,,,"423,831",,79,,,Operating,,,,,,Media Monitoring
526,Texas Critical Data Centers,,Ector County,TX,,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/tcdc-closes-235-acre-land-acquisition-for-ai-data-center-in-ector-county-texas/,,,,,,,,31.895170,-102.556000,8/2/2025,8/2/2025,5,,,,,,235+,,,Proposed,,,,,,Media Monitoring
527,Cawley Partners,"near Hwy 45, between Ellis and Dallas Cos.",Ferris,TX,,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/cawley-partners-acquires-5200-acres-outside-dallas-plans-data-center-park/,,,,,,,,32.539020,-96.634700,6/21/2025,6/21/2025,1,,,,,,5200,,,Proposed,,,,,,Media Monitoring
528,Project Horizon,King Rd,Fort Stockton,TX,79735,Medium,AI,Poolside,CoreWeave,Google Maps and other sources,https://www.wsj.com/tech/ai/west-texas-data-center-nvidia-e38a4678,https://www.datacenterdynamics.com/en/news/ai-startup-poolside-teams-up-with-coreweave-on-2gw-data-center-in-texas/,https://www.longfellowranch.com/about,,,,,,30.421731,-102.509318,10/21/2025,10/21/2025,5,,,,,,568,,Natural gas,Proposed,,,,,,Media Monitoring
530,Centersquare Dallas/Fort Worth Data Center,14901 FAA Blvd,Fort Worth,TX,76155,High,,,,Google Maps only,,,,,,,,,32.832330,-97.040500,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
531,Meta Data Center,4500 Like Wy,Fort Worth,TX,76177,High,,Meta,,Google Maps and other sources,https://venturebeat.com/social/facebook-wants-to-build-a-1b-data-center-facility-in-fort-worth-texas/,,,,,,,,32.984890,-97.262000,8/5/2025,8/5/2025,1,,,,"2,500,000",,170,,,Operating,,,,,,Media Monitoring
529,QTS- Fort Worth-Dallas,14100 Park Vista Blvd,Fort Worth,TX,76177,High,,,,Google Maps only,,,,,,,,,32.989120,-97.262200,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
532,NTT Global Data Centers Americas - Dallas TX1,2008 Lookout Dr,Garland,TX,75044,High,,,,Google Maps only,,,,,,,,,32.982210,-96.657400,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
533,GEORGETOWN DATA CENTER,201 BLUE RIDGE DR,GEORGETOWN,TX,78626,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,30.601490,-97.677300,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
535,"Cutten Data Center (CTX 1, CTX 2)",15555 Cutten Rd,Houston,TX,77070,High,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,,,,,,,,29.996000,-95.563300,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
534,CyrusOne LLC - Houston West III Data Center,1003 Corporate Centre Dr,Houston,TX,77041,High,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,,,,,,,,29.844020,-95.560900,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
536,ENERGY CONTROL & DATA CENTER,16303 TOMBALL PKWY,HOUSTON,TX,77064,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,29.945150,-95.538800,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
537,Colovore: Project Raptor,2351 Innovation Blvd,Hutto,TX,78634,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/colovore-plans-data-center-in-austin-texas/,,,,,,,,30.543220,-97.570000,8/3/2025,8/3/2025,1,,,,"180,000",,,,,Proposed,,,,,,Media Monitoring
538,"Skybox 1-7 data centers (""Power Campus Austin"")",4200 County Rd 132,Hutto,TX,78634,High,,,,Google Maps and other sources,https://baxtel.com/data-center/skybox-hutto-3,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026905,https://skyboxdatacenters.com/locations/powercampus-austin,https://www.mysanantonio.com/business/article/austin-skybox-hutto-data-center-21029501.php,,,,,30.536810,-97.517800,9/5/2025,9/5/2025,5,,6,,"234,820-4,000,000",,160,$125 million,,Approved/Permitted/Under construction,,,,,,Media Monitoring
539,QTS-Irving,6431 Longhorn Dr,Irving,TX,75063,High,,,,Google Maps only,,,,,,,,,32.897040,-96.983200,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
540,Mesones Data Center,FM 487,Jarrell,TX,76737,High,,,,Google Maps and other sources,https://www.linkedin.com/posts/power-infrastructure-partners_power-infrastructure-partners-and-savannah-activity-7361053754638422018-6BBW/,https://www.connectcre.com/stories/austin-area-town-to-decide-fate-of-proposed-850m-data-center/,https://www.bizjournals.com/austin/news/2025/08/27/data-center-jarrell-austin-development-power-water.html,,,,,,30.815340,-97.632800,9/2/2025,9/2/2025,5,,,,,,151,$850 million,,Proposed,,,,,,Media Monitoring
544,Digital Bridge data center,unknown location,Lancaster,TX,75146,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/yondr-expands-into-texas-plans-550mw-data-center-in-dallas/,,,,,,,,32.575450,-96.699500,8/19/2025,8/19/2025,5,,,,,,163,,,Proposed,,,,,,Media Monitoring
541,PowerCampus Dallas by Lancaster Data Center Campus LP,~1000 Bear Creek Rd,Lancaster,TX,75146,Medium,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,https://baxtel.com/data-center/skybox-powercampus-dallas,,,,,,,32.567770,-96.773900,8/5/2025,8/5/2025,5,,,,,,,,,Operating,,,,,,Media Monitoring
542,Project Labrador (WHL Dallas 45 LLC),1401 Greene Rd,Lancaster,TX,75146,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/large-data-center-campus-proposed-in-lancaster-area-of-dallas-texas/,,,,,,,,32.599660,-96.730200,8/19/2025,8/19/2025,1,,,,"1,040,000",,419,,,Proposed,,,,,,Media Monitoring
543,Project Oranger (WHL Dallas 45 LLC),201 Sunrise Rd,Lancaster,TX,75146,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/large-data-center-campus-proposed-in-lancaster-area-of-dallas-texas/,,,,,,,,32.572940,-96.699300,8/19/2025,8/19/2025,5,,,,"1,500,000",,116,,,Proposed,,,,,,Media Monitoring
545,Digital Realty Data Center,2501 State Hwy 121 #400D,Lewisville,TX,75067,High,,,,Google Maps only,,,,,,,,,32.999400,-96.999600,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
546,Denver-based company,,Lockhart,TX,78644,High,,,,Google Maps and other sources,https://www.bizjournals.com/austin/news/2025/05/08/tract-data-center-caldwell-county-uhland-lockhart.html,,,,,,,,29.918160,-97.766800,5/13/2025,5/13/2025,1,,,,,,1500,,,Unknown,,,,,,Media Monitoring
547,Data Center THM1A,Bean Rd,Lueders,TX,79533,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/data-center-to-be-built-in-lueders-texas/,,,,,,,,32.980450,-99.567300,6/21/2025,6/21/2025,1,,,,"280,000",,,,,Proposed,,,,,,Media Monitoring
548,"Barrio data centers (2, each 10 MW)",,Matagora County,TX,,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/barrio-energy-plans-sites-for-two-10mw-data-centers-in-matagorda-county-texas/,https://www.wjbf.com/business/press-releases/cision/20250813DA50630/barrio-energy-announces-two-new-10mw-data-center-developments-in-matagorda-county-tx/,,,,,,,28.741590,-95.932200,8/16/2025,8/16/2025,3,,,,,,,,,Unknown,,,,,,Media Monitoring
549,1547 Data Center: MCTX1,200 S 10th St,McAllen,TX,78501,High,,,,Google Maps and other sources,https://www.mysanantonio.com/business/article/1547-mctx1-data-center-mcallen-20802823.php,,,,,,,,26.201930,-98.231600,8/9/2025,8/9/2025,2,,,,"24,000",,,,17-story office building,Operating,,,,,,Media Monitoring
550,EXPERIAN DATA CENTER MCKINNEY,3400 S STONEBRIDGE DR,MCKINNEY,TX,75070,High,,,,Google Maps and other sources,https://gis-tceq.opendata.arcgis.com/datasets/daece6e3181140f69093ab69cf9ae0ba/explore?layer=0&showTable=true,,,,,,,,33.171720,-96.725200,8/5/2025,8/5/2025,1,,,,,,,,FULLY REGULATED,Operating,,,,,,Media Monitoring
551,FO Permian Partners and HiVolt Energy data center,30 minutes SE of Midland,Midland County,TX,,Low,,,,Google Maps and other sources,https://www.mrt.com/business/article/midland-data-centers-320-acres-21049718.php,,,,,,,,31.769120,-101.898000,9/16/2025,9/16/2025,1,,,,,,320,,"150 MW ""behind the meter"", 3200 acres on-site Permian gas supply, up to 5 GW",Proposed,,,,,,Media Monitoring
552,Sharka Data Center (Google),Railport Parkway,Midlothian,TX,76065,High,,Google,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/google-is-behind-500m-sharka-data-center-in-midlothian-texas/,,,,,,,,32.443240,-97.060500,5/25/2025,5/25/2025,1,,,,,,,,,Unknown,,,,,,Media Monitoring
553,Google data center: SB Energy Global LLC,,Milam County,TX,,Medium,,Google,,Google Maps and other sources,https://www.energy.gov/policy/articles/first-made-usa-solar-plant-set-power-google-data-centers-boosting-local-economy-and,https://www.bizjournals.com/austin/news/2025/05/12/sb-energy-milam-county-data-center-orion-solar.html,,,,,,,30.993550,-97.003500,,,1,,,,,,,$3 billion,"875 MW solar, Between Orion I, II, and III solar fields",Unknown,,,,,,Media Monitoring
554,Cielo Digital Infrastructure,,Mustang Ridge,TX,78616,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/cielo-digital-infrastructure-plans-300mw-data-center-campus-in-south-carolina/,,,,,,,,30.051790,-97.677200,6/24/2025,6/24/2025,5,,,,,,472,,,Proposed,,,,,,Media Monitoring
555,Project Gladys (Soluna),,near Bishop?,TX,,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,27.580490,-97.640100,8/30/2025,8/30/2025,5,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
556,Project Fei (Soluna),,near Childress,TX,79201,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,34.374310,-100.094000,8/30/2025,8/30/2025,5,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
557,Project Hedy (Soluna),,near Lyford,TX,,Low,,,,Google Maps and other sources,https://www.solunacomputing.com/news/project-hedy-term-sheet/,,,,,,,,26.323190,-97.585000,8/30/2025,8/30/2025,5,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
558,Project Ellen (Soluna),,near Rio Hondo,TX,78583,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,26.251700,-97.489400,8/30/2025,8/30/2025,5,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
559,Project Rosa (Soluna),,near Santa Rosa,TX,78593,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,26.241900,-97.822300,8/30/2025,8/30/2025,5,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
560,Project Dorothy 1A and 1B (Soluna),near Hwy 207?,near Silverton,TX,79257,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,34.418110,-101.315000,8/30/2025,8/30/2025,3,,,,,,,,,Operating,,,,,,Media Monitoring
561,Project Dorothy 2 (Soluna),near Hwy 207?,near Silverton,TX,79257,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,,34.418110,-101.315000,8/30/2025,8/30/2025,3,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
562,CloudBurst Data Center,2955 Francis Harris Ln,New Braunfels,TX,78130,High,,,,Google Maps and other sources,https://www.yahoo.com/news/hays-county-says-ai-data-231555198.html,https://www.facebook.com/statesman/posts/hays-county-residents-packed-a-courtroom-tuesday-to-hear-some-of-the-first-infor/1112782817556071/,https://www.kut.org/energy-environment/2025-06-04/hays-county-texas-data-center-ai,,,,,,29.762010,-97.990900,5/24/2025,5/24/2025,5,,,,,,96,,,Unknown,,,,,,Media Monitoring
563,APR Energy data center,Unknown location,Pampa,TX,79065,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/apr-energy-obtains-approval-for-800-acre-natural-gas-powered-data-center-in-pampa-texas/,,,,,,,,35.544310,-101.004000,6/20/2025,6/20/2025,1,,,,,,800,,Expected to consume up to 1.5 million gallons of water per day. 400 MW of on-site gas turbine power,Proposed,,,,,,Media Monitoring
564,Project Annie (Soluna),near 4210 Old Bonham Rd,Paris,TX,75460,Medium,,,,Google Maps and other sources,https://www.monarchprivate.com/impact-investing-projects/view/tyson-nick-solar/,https://www.datacenterdynamics.com/en/news/soluna-to-develop-two-new-data-centers-in-texas-with-a-combined-capacity-of-350mw/,,,,,,,33.652630,-95.604800,8/30/2025,8/30/2025,4,,,,,,,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
565,GW Ranch (Pacifico Energy),,Pecos County,TX,,Low,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/pacifico-energy-unveils-5gw-offgrid-natural-gas-project-in-texas-slated-to-serve-a-hyperscale-data-center/,https://www.pacificoenergy.com/gw-ranch,,,,,,,30.779730,-102.698000,8/25/2025,8/25/2025,5,,,,,,8000,,"Off-grid, also include 1.8GW of energy storage",Proposed,,,,,,Media Monitoring
566,Skybox - Austin 2,2515 S Kenney Fort Blvd,Pflugerville,TX,78660,High,,,,Google Maps and other sources,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016342,https://www.mysanantonio.com/business/article/skybox-datacenter-hutto-pflugerville-19411678.php,,,,,,,30.482410,-97.624600,9/5/2025,9/5/2025,1,,,,,,,$86.4 million,,Approved/Permitted/Under construction,,,,,,Media Monitoring
570,Aligned DFW1 and DFW2,2800 Summit Ave,Plano,TX,75074,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/aligned-announces-second-data-center-at-plano-campus-in-texas/,,,,,,,,33.009180,-96.674500,6/19/2025,6/19/2025,3,,,,"285,000",,19,,,Proposed,,,,,,Media Monitoring
567,CoreWeave Plano,1000 Coit Rd,Plano,TX,75075,High,,,,Google Maps and other sources,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php,https://www.datacentermap.com/usa/texas/dallas/coreweave-plano/,,,,,,,33.014690,-96.765100,8/5/2025,8/5/2025,3,,,,"454,421",,24,,,Operating,,,,,,Media Monitoring
573,DataBank Data Centers - Legacy Park Plano,8375 Dominion Pkwy,Plano,TX,75024,High,,,,Google Maps only,,,,,,,,,33.087360,-96.813900,8/5/2025,8/5/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
571,DFW-04 data center,401 North Star Rd,Plano,TX,75074,High,,,,Google Maps and other sources,https://itbrief.news/story/aligned-lambda-join-forces-on-ai-ready-data-centre-in-texas,https://www.datacenterdynamics.com/en/news/lambda-cloud-to-take-capacity-at-aligneds-dfw-04-dallas-fort-worth-data-center/,https://aligneddc.com/dallas/,,,,,,33.004390,-96.650200,5/24/2025,5/24/2025,1,,,,"425,500",,,$161 million,,Unknown,,,,,,Media Monitoring
572,Equinix DA7,6653 Pinecrest Dr,Plano,TX,75024,High,,,,Google Maps and other sources,https://www.datacentermap.com/usa/texas/dallas/equinix-da7/,,,,,,,,33.064990,-96.810900,8/5/2025,8/5/2025,1,,,,"37,910",,,,,Unknown,,,,,,Media Monitoring
568,Evocative DAL6,1221 Coit Rd,Plano,TX,75076,High,,,,Google Maps only,,,,,,,,,33.015780,-96.768800,8/5/2025,8/5/2025,3,,,,"111,000",,,,,Operating,,,,,,Media Monitoring
569,Skybox Atlantic Station,2300 W Plano Pkwy,Plano,TX,75075,High,,,,Google Maps and other sources,https://www.datacentermap.com/usa/texas/dallas/skybox-atlantic-station/,,,,,,,,33.005080,-96.742100,8/5/2025,8/5/2025,5,,,,,,,,,Operating,,,,,,Media Monitoring
