subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25096036053445714,ME,43.684857,-70.353152,WDS,13014.563,1.93755189619717,0.11165069657789892,591285.8764767844,263059.3925061014
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25096036053445714,ME,43.6575,-70.375,NG,616864.831,0.7905000414552965,0.41452933286472965,591285.8764767844,976669.5401069331
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25096036053445714,ME,43.7508,-70.1567,RFO,152224.574,2.06260616038318,0.9733900349136112,591285.8764767844,2293397.1672735084
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,ME,43.687688,-70.611553,WAT,0.0,33.68736994148897,0.0,526953.2644565221,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,ME,43.4956,-70.4472,WAT,0.0,2.265361818911826,0.0,526953.2644565221,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,ME,43.8525,-70.7969,WAT,0.0,23.91215303561826,0.0,526953.2644565221,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,ME,43.5708,-70.5583,WAT,0.0,19.9208928393089,0.0,526953.2644565221,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,ME,43.66687,-70.602125,WAT,0.0,18.62793675512188,0.0,526953.2644565221,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,NH,43.835833,-71.1967,WDS,3496.289,1.93755189619717,0.03765321199719994,526953.2644565221,88714.45837309312
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.22365557253084534,NH,43.8478,-71.2069,JF,1205.017,2.06260616038318,2.8966754807692308,526953.2644565221,6824835.989507917
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,ME,43.226977,-70.810888,WAT,0.0,10.20339367535008,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,42.9383,-70.8406,NG,10986.339,0.797026152611596,0.3554759270044652,606027.5622563086,837534.2409359249
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.403087,-70.98647,WAT,0.0,0.0,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.1,-70.790833,RFO,121420.075,2.06260616038318,1.0568468260668993,606027.5622563086,2490029.1046835463
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.1047,-70.8061,NG,370424.959,0.9489380501298968,0.4602301231628998,606027.5622563086,1084344.839064854
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.236111,-70.817222,WAT,0.0,0.0,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.0978,-70.7842,WDS,187791.533,1.93755189619717,0.527363577135315,606027.5622563086,1242517.4807061749
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,42.899167,-70.848889,NUC,0.0,2.389915712076211,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.251111,-70.840833,WAT,0.0,72.40565794892916,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.241555,-70.966404,LFG,0.0,1.93755189619717,0.0,606027.5622563086,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25721719656808484,NH,43.13674,-70.936125,LFG,3486.647,1.93755189619717,0.06226377727775992,606027.5622563086,146699.2318708465
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23225993682762466,NH,43.597849,-71.717683,WAT,0.0,66.334949059737,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23225993682762466,NH,43.7155,-71.6585,WDS,2894.091,1.93755189619717,0.0370980233810183,547225.944468265,87406.3825206765
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23225993682762466,NH,43.447219,-71.6579,WAT,0.0,12.01020950760396,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23225993682762466,NH,43.7681,-71.8189,WND,0.0,0.0038,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23225993682762466,NH,43.59,-71.73295,WAT,0.0,1.632385542807274,0.0,547225.944468265,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2777774750213755,NH,43.440538,-71.595975,WAT,0.0,1.106192411465849,0.0,654469.4844784898,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2777774750213755,NH,43.473238,-71.533623,WAT,0.0,462.9802930773118,0.0,654469.4844784898,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2777774750213755,NH,43.446107,-71.644646,WAT,0.0,18.90112133640822,0.0,654469.4844784898,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.1897,-71.7483,WAT,0.0,1670.55612745098,0.0,607490.5387429688,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.11391,-71.894001,WAT,0.0,0.0,0.0,607490.5387429688,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.11055,-71.94889,WAT,0.0,0.07445965573241718,0.0,607490.5387429688,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.285761,-71.594962,WAT,0.0,1.497069253130085,0.0,607490.5387429688,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.283208,-71.600827,WAT,0.0,2.852528775066633,0.0,607490.5387429688,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25783812989518096,NH,43.27456,-71.604027,WAT,0.0,0.7017566393214683,0.0,607490.5387429688,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.581389,-71.762222,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.626667,-71.742778,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.501949,-71.737786,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.471389,-71.743333,DFO,24.747,2.06260616038318,4.1245,596779.8436657189,9717704.390983503
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.68,-71.83,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.630163,-71.798723,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.449722,-71.643056,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.481389,-71.716944,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.441944,-71.722222,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.40439,-71.687218,WAT,0.0,35.84316029370034,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.572222,-71.944722,WND,0.0,0.0038,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.559173,-71.625875,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.570556,-71.625,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.529167,-71.665278,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.535393,-71.848058,LFG,0.001,1.93755189619717,2.648515436911952e-08,596779.8436657189,0.06240147918745755
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.599444,-71.941944,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.561568,-71.755446,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.450729,-71.742627,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.544134,-71.598813,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.38697,-71.802462,WAT,0.0,12.18549915248817,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.668889,-71.575556,WAT,0.0,9.34015306393373,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.5428,-71.8528,WDS,4456.464,1.93755189619717,0.04191596986427638,596779.8436657189,98757.91111708347
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.54171,-71.67636,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.554584,-71.62348,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.567778,-71.773889,NG,3329.61,0.797026152611596,0.28753108808290156,596779.8436657189,677449.9011292222
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.5,-71.8,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.61343,-71.633767,NG,7191.39,0.797026152611596,0.3229037762112164,596779.8436657189,760791.2338351054
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,MA,42.583671,-71.896242,SUN,0.0,0.0076,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,NH,42.750278,-71.505278,WAT,0.0,8.523680096319724,0.0,596779.8436657189,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.25329217335352017,NH,42.73227,-71.522418,LFG,0.0,1.93755189619717,0.0,596779.8436657189,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.473333,-71.430556,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.253,-71.426,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.388611,-71.56,DFO,370.411,2.06260616038318,0.7248747553816047,558168.8556982602,1707872.1283270488
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.444,-71.335,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.300745,-71.396228,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.297949,-71.436065,SUN,16.061,0.0076,0.1912046571983,558168.8556982602,450495.8993411117
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.2672,-71.3983,DFO,1713.796,2.06260616038318,3.32131007751938,558168.8556982602,7825314.468208956
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.262269,-71.5,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.449306,-71.420429,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.428333,-71.435556,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.24325,-71.672328,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.41389,-71.513556,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.266111,-71.695833,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.436944,-71.506111,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.363889,-71.385,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.23690445322287457,MA,42.42075,-71.641533,SUN,0.0,0.0076,0.0,558168.8556982602,0.0
